time,aeration,rpm,feed_rate,Acid flow,Base flow,Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),do,penicillin,Vessel volume,Vessel Weight(Wt:Kg),ph,temp,Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),our,Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),biomass,cer,Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),batch_id,dt,cum_feed,growth_rate,penicillin_rate,oxygen_efficiency,mixing_intensity,biomass_smooth,penicillin_smooth,biomass_lag1,penicillin_lag1,our_lag1
13.4,42,100,30,0.0,14.632,164.98,0.17131,0,0.7,0,0.012755,13.435,0.00096254,58744,63229.0,6.4656,298.07,45.835,0.39373,0.0,,30,,0.59483,0.19641,,3.553755,0.20981,0,,0,0,1,0.2,201.0,0.4688249999999994,-2.8499999999998795e-06,0.014162619047619047,4200,3.366225,0.0009636719999999999,3.4599900000000003,0.00096311,0.58845
13.6,42,100,30,0.0,28.896,137.52,0.017131,0,0.7,0,0.012597,13.412,0.00096194,58751,63242.0,6.4611,298.0,26.587,0.39991,0.0,,30,,0.59939,0.19633,,3.64752,0.21311,0,,0,0,1,0.2,207.0,0.4688249999999994,-3.000000000000073e-06,0.014271190476190476,4200,3.45999,0.0009630919999999999,3.553755,0.00096254,0.59483
13.8,42,100,30,0.0,44.921,116.5,0.0017131,0,0.7,0,0.012335,13.391,0.00096128,58760,63259.0,6.4736,297.95,13.159,0.4061,0.0,,30,,0.60479,0.19625,,3.7412850000000004,0.21641,0,,0,0,1,0.2,213.0,0.4688250000000016,-3.2999999999999176e-06,0.014399761904761907,4200,3.553755,0.000962504,3.64752,0.00096194,0.59939
14.0,42,100,30,0.0,55.961,99.992,0.00017131,0,0.7,0,0.012014,13.394,0.00096059,58772,63278.0,6.4955,297.93,8.0127,0.41227,0.0,,30,,0.60088,0.19629,,3.8350500000000003,0.2197,0,,0,0,1,0.2,219.0,0.4688249999999994,-3.450000000000111e-06,0.014306666666666665,4200,3.64752,0.000961892,3.7412850000000004,0.00096128,0.60479
14.2,42,100,30,0.0,58.23,29.998,106.74,0,0.7,0,0.011821,13.384,0.00095989,58785,63297.0,6.5191,298.4,133.85,0.41838,0.0,,30,,0.60076,0.19628,,3.928815,0.22296,0,,0,0,1,0.2,225.0,0.4688249999999994,-3.499999999999814e-06,0.014303809523809522,4200,3.7412850000000004,0.0009612479999999999,3.8350500000000003,0.00096059,0.60088
14.4,42,100,30,0.0,51.089,187.67,10.674,0,0.7,0,0.011639,13.364,0.00095921,58795,63315.0,6.5331,298.25,94.369,0.42446,0.0,,30,,0.60238,0.19625,,4.0225800000000005,0.2262,0,,0,0,1,0.2,231.0,0.4688250000000016,-3.399999999999866e-06,0.014342380952380954,4200,3.8350500000000003,0.0009605820000000001,3.928815,0.00095989,0.60076
14.6,42,100,30,0.0,38.386,148.87,1.0674,0,0.7,0,0.011474,13.33,0.00095857,58804,63331.0,6.5335,298.15,67.533,0.43054,0.0,,30,,0.6124,0.1961,,4.116345000000001,0.22945,0,,0,0,1,0.2,237.0,0.4688250000000016,-3.2000000000005115e-06,0.014580952380952382,4200,3.928815,0.000959908,4.0225800000000005,0.00095921,0.60238
14.8,42,100,30,0.0,25.554,125.26,0.10674,0,0.7,0,0.01132,13.3,0.00095798,58809,63344.0,6.5197,298.1,52.291,0.43661,0.0,,30,,0.62085,0.19597,,4.21011,0.23268,0,,0,0,1,0.2,243.0,0.46882499999999716,-2.9499999999998278e-06,0.014782142857142858,4200,4.0225800000000005,0.000959248,4.116345000000001,0.00095857,0.6124
15.0,42,100,30,0.0,18.234,112.34,0.010674,0,0.7,0,0.011133,13.285,0.00095742,58814,63355.0,6.4993,298.06,41.714,0.44268,0.0,,30,,0.61958,0.19598,,4.303875000000001,0.23592,0,,0,0,1,0.2,249.0,0.4688250000000016,-2.8000000000001765e-06,0.014751904761904763,4200,4.116345,0.000958614,4.21011,0.00095798,0.62085
15.2,42,100,30,0.0,19.05,102.93,0.0010674,0,0.7,0,0.011068,13.262,0.00095685,58818,63367.0,6.4821,298.04,36.223,0.44874,0.0,,30,,0.62284,0.19592,,4.397640000000001,0.23916,0,,0,0,1,0.2,255.0,0.4688250000000016,-2.8499999999998795e-06,0.014829523809523808,4200,4.21011,0.000958006,4.303875000000001,0.00095742,0.61958
15.4,42,100,30,0.0,26.733,98.386,0.00010674,0,0.7,0,0.01065,13.264,0.00095625,58824,63380.0,6.4761,298.02,31.969,0.45479,0.0,,30,,0.61698,0.19599,,4.491405,0.24239,0,,0,0,1,0.2,261.0,0.46882499999999716,-3.000000000000073e-06,0.01469,4200,4.303875000000001,0.000957414,4.397640000000001,0.00095685,0.62284
15.6,42,100,30,0.0,36.776,94.518,0.0001,0,0.7,0,0.010541,13.237,0.00095563,58832,63395.0,6.4847,298.01,28.432,0.46085,0.0,,30,,0.62034,0.19593,,4.585170000000001,0.24562,0,,0,0,1,0.2,267.0,0.4688250000000016,-3.100000000000021e-06,0.01477,4200,4.397640000000001,0.000956826,4.491405,0.00095625,0.61698
15.8,42,100,30,0.0,43.376,90.942,0.0001,0,0.7,0,0.010326,13.239,0.00095499,58841,63411.0,6.5022,298.0,27.183,0.46689,0.0,,30,,0.61351,0.19601,,4.678935000000001,0.24884,0,,0,0,1,0.2,273.0,0.4688250000000016,-3.1999999999999694e-06,0.014607380952380952,4200,4.491405,0.0009562279999999999,4.585170000000001,0.00095563,0.62034
16.0,42,100,30,0.0,42.986,89.764,0.0001,0,0.7,0,0.0099612,13.238,0.00095435,58851,63428.0,6.5185,297.99,24.255,0.47289,0.0,,30,,0.60975,0.19605,,4.7727,0.25205,0,,0,0,1,0.2,279.0,0.46882499999999716,-3.1999999999999694e-06,0.014517857142857143,4200,4.585170000000001,0.0009556139999999999,4.678935000000001,0.00095499,0.61351
16.2,42,100,75,0.0,36.105,86.218,0.0001,0,0.7,0,0.032322,12.221,0.00095358,58867,63455.0,6.507,298.07,44.964,0.48019,0.0,,35,,0.88051,0.19235,,4.866465000000001,0.25594,0,,0,0,1,0.2,294.0,0.4688250000000016,-3.849999999999904e-06,0.02096452380952381,4200,4.678935000000001,0.00095496,4.7727,0.00095435,0.60975
16.4,42,100,75,0.0,33.93,112.32,0.0001,0,0.7,0,0.031608,12.149,0.00095282,58884,63482.0,6.488,298.13,60.575,0.48895,0.0,,35,,0.97308,0.19107,,4.960230000000001,0.26062,0,,0,0,1,0.2,309.0,0.4688250000000016,-3.8000000000002008e-06,0.023168571428571427,4200,4.7727,0.0009542740000000001,4.866465000000001,0.00095358,0.88051
16.6,42,100,75,0.0,39.258,134.15,0.0001,0,0.7,0,0.028842,12.134,0.00095204,58901,63510.0,6.4785,298.15,67.134,0.49798,0.0,,35,,0.99052,0.19081,,5.0539950000000005,0.26543,0,,0,0,1,0.2,324.0,0.46882499999999716,-3.899999999999607e-06,0.023583809523809524,4200,4.866465000000001,0.000953556,4.960230000000001,0.00095282,0.97308
16.8,42,100,75,0.0,48.333,146.78,0.0001,0,0.7,0,0.027508,12.074,0.00095123,58921,63540.0,6.479,298.16,69.649,0.50705,0.0,,35,,1.0091,0.19054,,5.147760000000001,0.27028,0,,0,0,1,0.2,339.0,0.4688250000000016,-4.050000000000342e-06,0.02402619047619048,4200,4.960230000000001,0.000952804,5.0539950000000005,0.00095204,0.99052
17.0,42,100,75,0.0,57.203,155.44,0.0001,0,0.7,0,0.025651,12.057,0.00095039,58942,63571.0,6.4866,298.16,70.81,0.51615,0.0,,35,,1.0144,0.19045,,5.241525000000001,0.27513,0,,0,0,1,0.2,354.0,0.4688250000000016,-4.199999999999994e-06,0.024152380952380953,4200,5.053995000000001,0.000952012,5.147760000000001,0.00095123,1.0091
17.2,42,100,75,0.0,63.043,162.84,0.0001,0,0.7,0,0.0242,12.025,0.00094954,58964,63604.0,6.4974,298.15,65.783,0.52526,0.0,,35,,1.0178,0.19039,,5.3352900000000005,0.28,0,,0,0,1,0.2,369.0,0.46882499999999716,-4.249999999999697e-06,0.024233333333333336,4200,5.147760000000001,0.000951204,5.241525000000001,0.00095039,1.0144
17.4,42,100,75,0.0,64.596,162.59,0.0001,0,0.7,0,0.022999,11.99,0.00094868,58986,63636.0,6.5072,298.13,60.996,0.53438,0.0,,35,,1.0263,0.19025,,5.429055,0.28487,0,,0,0,1,0.2,384.0,0.46882499999999716,-4.299999999999942e-06,0.024435714285714286,4200,5.241525,0.000950376,5.3352900000000005,0.00094954,1.0178
17.6,42,100,75,0.0,62.245,162.13,0.0001,0,0.7,0,0.022262,11.932,0.00094784,59008,63669.0,6.5135,298.11,56.356,0.54352,0.0,,35,,1.0437,0.19,,5.522820000000001,0.28975,0,,0,0,1,0.2,399.0,0.46882500000000604,-4.199999999999994e-06,0.02485,4200,5.3352900000000005,0.000949536,5.429055,0.00094868,1.0263
17.8,42,100,75,0.0,57.377,161.2,0.0001,0,0.7,0,0.021035,11.901,0.000947,59029,63700.0,6.5164,298.1,52.336,0.55267,0.0,,35,,1.0561,0.18981,,5.616585000000001,0.29463,0,,0,0,1,0.2,414.0,0.46882499999999716,-4.199999999999994e-06,0.025145238095238095,4200,5.429055000000001,0.00094869,5.522820000000001,0.00094784,1.0437
18.0,42,100,75,0.0,51.333,160.4,0.0001,0,0.7,0,0.020201,11.87,0.0009462,59049,63731.0,6.5156,298.09,51.179,0.56179,0.0,,35,,1.0627,0.1897,,5.71035,0.2995,0,,0,0,1,0.2,429.0,0.46882499999999716,-4.000000000000097e-06,0.02530238095238095,4200,5.52282,0.0009478520000000001,5.616585000000001,0.000947,1.0561
18.2,42,100,75,0.0,45.631,162.67,0.0001,0,0.7,0,0.019788,11.818,0.0009454,59068,63760.0,6.5092,298.08,48.49,0.57093,0.0,,35,,1.0725,0.18955,,5.804115000000001,0.30438,0,,0,0,1,0.2,444.0,0.46882500000000604,-4.000000000000097e-06,0.025535714285714287,4200,5.616585000000001,0.000947024,5.71035,0.0009462,1.0627
18.4,42,100,75,0.0,42.505,162.75,0.0001,0,0.7,0,0.018783,11.795,0.00094462,59086,63788.0,6.4998,298.08,46.703,0.58008,0.0,,35,,1.0782,0.18945,,5.897880000000001,0.30927,0,,0,0,1,0.2,459.0,0.46882499999999716,-3.900000000000149e-06,0.025671428571428574,4200,5.710350000000001,0.0009462120000000001,5.804115000000001,0.0009454,1.0725
18.6,42,100,75,0.0,43.102,163.65,0.0001,0,0.7,0,0.018253,11.761,0.00094384,59104,63817.0,6.4919,298.07,46.18,0.58925,0.0,,35,,1.0791,0.18942,,5.991645,0.31416,0,,0,0,1,0.2,474.0,0.46882499999999716,-3.899999999999607e-06,0.025692857142857142,4200,5.804115,0.000945412,5.897880000000001,0.00094462,1.0782
18.8,42,100,75,0.0,46.877,165.88,0.0001,0,0.7,0,0.01689,11.773,0.00094305,59123,63846.0,6.4885,298.04,38.277,0.59838,0.0,,35,,1.0725,0.1895,,6.085410000000001,0.31904,0,,0,0,1,0.2,489.0,0.46882500000000604,-3.950000000000394e-06,0.025535714285714287,4200,5.897880000000001,0.000944622,5.991645,0.00094384,1.0791
19.0,42,100,75,0.0,51.989,158.68,0.0001,0,0.7,0,0.016194,11.75,0.00094224,59143,63876.0,6.4897,298.02,30.316,0.60745,0.0,,35,,1.0751,0.18945,,6.179175000000001,0.32388,0,,0,0,1,0.2,504.0,0.46882499999999716,-4.0499999999998e-06,0.025597619047619046,4200,5.991645000000001,0.00094383,6.085410000000001,0.00094305,1.0725
19.2,42,100,75,0.0,56.609,150.54,0.0001,0,0.7,0,0.015549,11.704,0.00094142,59164,63907.0,6.4951,298.0,25.125,0.61652,0.0,,35,,1.086,0.18928,,6.27294,0.32872,0,,0,0,1,0.2,519.0,0.46882499999999716,-4.1000000000000454e-06,0.02585714285714286,4200,6.08541,0.000943034,6.179175000000001,0.00094224,1.0751
19.4,42,100,75,0.0,59.09,144.8,0.0001,0,0.7,0,0.015077,11.689,0.00094059,59186,63939.0,6.5005,297.98,20.314,0.62561,0.0,,35,,1.0818,0.18932,,6.366705000000001,0.33358,0,,0,0,1,0.2,534.0,0.46882500000000604,-4.1499999999997485e-06,0.02575714285714286,4200,6.179175000000001,0.000942228,6.27294,0.00094142,1.086
19.6,42,100,75,0.0,59.411,138.75,0.0001,0,0.7,0,0.014782,11.643,0.00093977,59207,63971.0,6.5067,297.97,18.721,0.63472,0.0,,35,,1.0886,0.18921,,6.460470000000001,0.33844,0,,0,0,1,0.2,549.0,0.46882499999999716,-4.1000000000000454e-06,0.02591904761904762,4200,6.272940000000001,0.000941414,6.366705000000001,0.00094059,1.0818
19.8,42,100,75,0.0,57.243,136.09,0.0001,0,0.7,0,0.014799,11.569,0.00093895,59228,64002.0,6.5105,297.98,20.589,0.64391,0.0,,35,,1.106,0.18895,,6.554235,0.34335,0,,0,0,1,0.2,564.0,0.46882499999999716,-4.1000000000000454e-06,0.026333333333333337,4200,6.3667050000000005,0.000940594,6.460470000000001,0.00093977,1.0886
20.0,42,100,75,0.0,53.583,137.49,0.0001,0,0.7,0,0.014009,11.561,0.00093814,59249,64033.0,6.512,297.99,22.669,0.65311,0.0,,35,,1.1091,0.18889,,6.648000000000001,0.34827,0,,0,0,1,0.2,579.0,0.4688250000000016,-4.050000000000342e-06,0.026407142857142858,4200,6.460470000000001,0.000939774,6.554235,0.00093895,1.106
20.2,55,100,150,0.0,49.305,139.32,0.0001,0,0.7,0,0.040175,10.832,0.00093711,59283,64082.0,6.4901,298.09,49.679,0.52435,0.0,,35,,1.3617,0.19009,,6.741765000000001,0.36603,0,,0,0,1,0.2,609.0,0.4688250000000016,-5.149999999999773e-06,0.024758181818181818,5500,6.554235000000001,0.0009389120000000001,6.648000000000001,0.00093814,1.1091
20.4,55,100,150,0.0,53.842,172.8,0.0001,0,0.7,0,0.03929,10.71,0.00093607,59318,64131.0,6.4707,298.15,66.979,0.52569,0.0,,35,,1.414,0.18954,,6.83553,0.36697,0,,0,0,1,0.2,639.0,0.46882499999999716,-5.200000000000018e-06,0.025709090909090907,5500,6.648000000000001,0.000938008,6.741765000000001,0.00093711,1.3617
20.6,55,100,150,0.0,66.062,197.05,0.0001,0,0.7,0,0.035933,10.637,0.00093498,59356,64183.0,6.4605,298.19,78.984,0.53502,0.0,,35,,1.4435,0.18921,,6.929295000000001,0.37348,0,,0,0,1,0.2,669.0,0.4688250000000016,-5.45000000000016e-06,0.026245454545454544,5500,6.741765000000001,0.00093705,6.83553,0.00093607,1.414
20.8,55,100,150,0.0,82.37,217.27,0.0001,0,0.7,0,0.032406,10.598,0.00093384,59397,64239.0,6.4575,298.19,77.696,0.54488,0.0,,35,,1.4553,0.18907,,7.023060000000001,0.38038,0,,0,0,1,0.2,699.0,0.4688250000000016,-5.699999999999759e-06,0.02646,5500,6.835530000000001,0.0009360279999999999,6.929295000000001,0.00093498,1.4435
21.0,55,100,150,0.0,99.876,222.57,0.0001,0,0.7,0,0.032412,10.503,0.00093265,59442,64298.0,6.4567,298.18,74.755,0.55486,0.0,,35,,1.475,0.18884,,7.116825000000001,0.38735,0,,0,0,1,0.2,729.0,0.4688250000000016,-5.949999999999901e-06,0.02681818181818182,5500,6.929295000000001,0.0009349299999999999,7.023060000000001,0.00093384,1.4553
21.2,55,100,150,0.0,117.69,225.98,0.0001,0,0.7,0,0.031898,10.423,0.00093141,59490,64360.0,6.4566,298.18,75.444,0.56499,0.0,,35,,1.496,0.1886,,7.210590000000001,0.39444,0,,0,0,1,0.2,759.0,0.46882499999999716,-6.200000000000042e-06,0.0272,5500,7.023060000000001,0.00093379,7.116825000000001,0.00093265,1.475
21.4,55,100,150,0.0,135.58,233.59,0.0001,0,0.7,0,0.029761,10.382,0.00093011,59541,64426.0,6.4573,298.15,67.723,0.57522,0.0,,35,,1.5124,0.18841,,7.304355000000001,0.40159,0,,0,0,1,0.2,789.0,0.4688250000000016,-6.499999999999887e-06,0.027498181818181817,5500,7.116825000000001,0.0009325980000000001,7.210590000000001,0.00093141,1.496
21.6,55,100,150,0.0,153.19,230.66,0.0001,0,0.7,0,0.029329,10.308,0.00092876,59597,64496.0,6.4581,298.12,58.604,0.58552,0.0,,35,,1.5312,0.18819,,7.398120000000001,0.40879,0,,0,0,1,0.2,819.0,0.4688250000000016,-6.7500000000000285e-06,0.027839999999999997,5500,7.210590000000002,0.000931354,7.304355000000001,0.00093011,1.5124
21.8,55,100,150,0.0,170.48,225.16,0.0001,0,0.7,0,0.02862,10.22,0.00092736,59655,64570.0,6.4584,298.11,55.803,0.59596,0.0,,35,,1.5577,0.18789,,7.491885000000001,0.41609,0,,0,0,1,0.2,849.0,0.46882499999999716,-7.00000000000017e-06,0.028321818181818184,5500,7.304355000000001,0.0009300580000000001,7.398120000000001,0.00092876,1.5312
22.0,55,100,150,0.0,187.64,226.38,0.0001,0,0.7,0,0.027699,10.158,0.00092591,59717,64647.0,6.4585,298.08,47.628,0.60654,0.0,,35,,1.5668,0.18778,,7.585650000000001,0.42349,0,,0,0,1,0.2,879.0,0.4688250000000016,-7.250000000000312e-06,0.028487272727272726,5500,7.398120000000001,0.0009287099999999999,7.491885000000001,0.00092736,1.5577
22.2,55,100,150,0.0,204.76,220.34,0.0001,0,0.7,0,0.026234,10.121,0.00092441,59783,64727.0,6.4587,298.05,38.995,0.61719,0.0,,35,,1.5773,0.18765,,7.6794150000000005,0.43094,0,,0,0,1,0.2,909.0,0.46882499999999716,-7.499999999999911e-06,0.028678181818181818,5500,7.491885000000001,0.0009273100000000001,7.585650000000001,0.00092591,1.5668
22.4,55,100,150,0.0,221.81,212.77,0.0001,0,0.7,0,0.024026,10.143,0.00092287,59852,64811.0,6.46,298.03,33.563,0.62782,0.0,,35,,1.5656,0.18775,,7.773180000000001,0.43838,0,,0,0,1,0.2,939.0,0.4688250000000016,-7.699999999999808e-06,0.028465454545454547,5500,7.585650000000001,0.0009258619999999998,7.6794150000000005,0.00092441,1.5773
22.6,55,100,150,0.0,225.0,208.05,0.0001,0,0.7,0,0.023738,10.058,0.00092132,59921,64895.0,6.4606,298.03,32.87,0.63848,0.0,,35,,1.5837,0.18754,,7.866945000000001,0.44583,0,,0,0,1,0.2,969.0,0.4688250000000016,-7.750000000000053e-06,0.028794545454545458,5500,7.6794150000000005,0.000924374,7.773180000000001,0.00092287,1.5656
22.8,55,100,150,0.0,225.0,208.4,0.0001,0,0.7,0,0.022694,10.007,0.00091977,59991,64979.0,6.4609,298.04,35.816,0.64921,0.0,,35,,1.5963,0.18739,,7.960710000000001,0.45334,0,,0,0,1,0.2,999.0,0.46882499999999716,-7.750000000000053e-06,0.029023636363636366,5500,7.773180000000001,0.000922856,7.866945000000001,0.00092132,1.5837
23.0,55,100,150,0.0,225.0,213.06,0.0001,0,0.7,0,0.022348,9.9447,0.00091823,60060,65064.0,6.4609,298.05,39.692,0.66,0.0,,35,,1.6054,0.18727,,8.054475,0.46089,0,,0,0,1,0.2,1029.0,0.46882499999999716,-7.699999999999808e-06,0.029189090909090908,5500,7.866945000000001,0.00092132,7.960710000000001,0.00091977,1.5963
23.2,55,100,150,0.0,225.0,219.16,0.0001,0,0.7,0,0.021954,9.8749,0.00091668,60130,65149.0,6.4602,298.07,45.229,0.6709,0.0,,35,,1.6124,0.18717,,8.148240000000001,0.46851,0,,0,0,1,0.2,1059.0,0.46882500000000604,-7.750000000000053e-06,0.029316363636363637,5500,7.960710000000001,0.0009197739999999999,8.054475,0.00091823,1.6054
23.4,55,100,150,0.0,225.0,227.82,0.0001,0,0.7,0,0.02004,9.887,0.00091515,60199,65233.0,6.4609,298.07,46.332,0.68179,0.0,,35,,1.6118,0.18716,,8.242005,0.47613,0,,0,0,1,0.2,1089.0,0.46882499999999716,-7.650000000000105e-06,0.029305454545454544,5500,8.054475000000002,0.0009182300000000001,8.148240000000001,0.00091668,1.6124
23.6,55,100,150,0.0,225.0,231.68,0.0001,0,0.7,0,0.018598,9.889,0.00091362,60269,65317.0,6.4625,298.06,42.692,0.69259,0.0,,35,,1.6063,0.1872,,8.33577,0.48368,0,,0,0,1,0.2,1119.0,0.46882499999999716,-7.650000000000105e-06,0.029205454545454545,5500,8.148240000000001,0.0009166900000000001,8.242005,0.00091515,1.6118
23.8,55,100,150,0.0,225.0,229.95,0.0001,0,0.7,0,0.01769,9.8526,0.00091209,60338,65401.0,6.4643,298.05,38.1,0.70333,0.0,,35,,1.6179,0.18706,,8.429535000000001,0.4912,0,,0,0,1,0.2,1149.0,0.46882500000000604,-7.650000000000105e-06,0.029416363636363633,5500,8.242005,0.000915154,8.33577,0.00091362,1.6063
24.0,55,100,150,0.0,225.0,226.68,0.0001,0,0.7,0,0.017054,9.8146,0.00091056,60408,65486.0,6.4661,298.03,34.356,0.71406,0.0,1289.8,35,1800.7,1.6293,0.18692,0.00091668,8.5233,0.49871,0,21.978,0,0,1,0.2,1179.0,0.46882499999999716,-7.649999999999563e-06,0.029623636363636362,5500,8.33577,0.0009136200000000001,8.429535000000001,0.00091209,1.6179
24.2,55,100,30,0.0,225.0,223.87,0.0001,0,0.7,0,0.0031571,12.451,0.015465,60453,65539.0,6.5061,297.78,1e-06,0.72098,0.0,,35,,0.82523,0.19529,,8.583978333333334,0.50355,0,,0,0,1,0.2,1185.0,0.30339166666666806,0.0727722,0.01500418181818182,5500,8.422917666666667,0.0038232839999999997,8.5233,0.00091056,1.6293
24.4,55,100,30,0.0,222.96,67.162,339.37,0,0.7,0,0.0031577,12.443,0.032763,60498,65592.0,6.5442,298.9,312.71,0.72538,0.0,,35,,0.72351,0.19633,,8.644656666666668,0.50663,0,,0,0,1,0.2,1191.0,0.30339166666666806,0.08649,0.013154727272727273,5500,8.503448000000002,0.010192854,8.583978333333334,0.015465,0.82523
24.6,55,100,30,0.0,205.79,445.62,33.937,0,0.7,0,0.0031633,12.398,0.049979,60540,65641.0,6.5779,298.35,158.78,0.72963,0.0,,35,,0.72841,0.19627,,8.705335000000002,0.5096,0,,0,0,1,0.2,1197.0,0.30339166666666806,0.08608,0.013243818181818181,5500,8.577361000000002,0.020005929999999998,8.644656666666668,0.032763,0.72351
24.8,55,100,30,0.51743,102.9,281.61,3.3937,0,0.7,0,0.0031719,12.267,0.067269,60561,65671.0,6.6036,298.01,64.416,0.73387,0.0,,35,,0.76764,0.19585,,8.766013333333333,0.51257,0,,0,0,1,0.2,1203.0,0.3033916666666592,0.08644999999999996,0.013957090909090909,5500,8.644656666666668,0.033277311999999996,8.705335000000002,0.049979,0.72841
25.0,55,100,30,1.0356,51.448,182.83,0.33937,0,0.7,0,0.0031463,12.179,0.08488,60572,65690.0,6.6095,297.86,21.781,0.7381,0.0,,35,,0.80397,0.19547,,8.826691666666667,0.51553,0,,0,0,1,0.2,1209.0,0.30339166666666806,0.08805500000000001,0.014617636363636362,5500,8.705335000000002,0.050071199999999996,8.766013333333333,0.067269,0.76764
25.2,55,100,30,1.556,25.724,54.848,172.32,0,0.8,0,0.0031004,12.982,0.10275,60578,65703.0,6.5856,298.48,195.61,0.74232,0.0,,35,,0.81174,0.19538,,8.88737,0.51849,0,,0,0,1,0.2,1215.0,0.30339166666666806,0.08934999999999998,0.014758909090909092,5500,8.766013333333335,0.0675282,8.826691666666667,0.08488,0.80397
25.4,55,100,30,2.0793,12.862,264.23,17.232,0,0.8,0,0.0030286,12.963,0.12142,60581,65715.0,6.5439,298.26,133.33,0.74652,0.0,,35,,0.80575,0.19544,,8.948048333333334,0.52142,0,,0,0,1,0.2,1221.0,0.30339166666666806,0.09335000000000003,0.01465,5500,8.826691666666667,0.08525959999999999,8.88737,0.10275,0.81174
25.6,55,100,30,0.0,0.0,201.07,1.7232,0,0.8,0,0.0030267,12.911,0.14038,60582,65723.0,6.491,298.09,85.839,0.75072,0.0,,35,,0.81502,0.19533,,9.008726666666668,0.52436,0,,0,0,1,0.2,1227.0,0.30339166666666806,0.09480000000000002,0.014818545454545454,5500,8.88737,0.10333980000000001,8.948048333333334,0.12142,0.80575
25.8,55,100,30,0.0,4.1396,154.07,0.17232,0,0.8,0,0.0029292,12.931,0.16038,60583,65732.0,6.4502,297.99,57.453,0.75487,0.0,,35,,0.79985,0.19548,,9.069405,0.52727,0,,0,0,1,0.2,1233.0,0.3033916666666592,0.09999999999999995,0.014542727272727271,5500,8.948048333333336,0.12196199999999999,9.008726666666668,0.14038,0.81502
26.0,55,100,30,0.0,24.529,123.79,0.017232,0,0.8,0,0.002941,12.912,0.18051,60588,65746.0,6.4389,297.94,43.141,0.75902,0.0,,35,,0.80387,0.19543,,9.130083333333333,0.53017,0,,0,0,1,0.2,1239.0,0.30339166666666806,0.10065000000000004,0.014615818181818181,5500,9.008726666666668,0.14108800000000002,9.069405,0.16038,0.79985
26.2,55,100,30,0.0,49.411,37.137,126.56,0,0.8,0,0.0029548,12.926,0.20077,60599,65764.0,6.4564,298.43,181.47,0.76317,0.0,,35,,0.79236,0.19554,,9.190761666666667,0.53308,0,,0,0,1,0.2,1245.0,0.30339166666666806,0.1013,0.014406545454545453,5500,9.069405,0.160692,9.130083333333333,0.18051,0.80387
26.4,55,100,30,0.0,67.284,204.9,12.656,0,0.8,0,0.0029163,12.927,0.22149,60613,65786.0,6.4862,298.3,144.79,0.76729,0.0,,35,,0.7945,0.19551,,9.25144,0.53596,0,,0,0,1,0.2,1251.0,0.30339166666666806,0.10359999999999994,0.014445454545454544,5500,9.130083333333335,0.180706,9.190761666666667,0.20077,0.79236
26.6,55,100,30,0.0,73.288,172.27,1.2656,0,0.8,0,0.0029147,12.925,0.24241,60628,65809.0,6.5161,298.19,113.09,0.77139,0.0,,35,,0.78745,0.19558,,9.312118333333334,0.53883,0,,0,0,1,0.2,1257.0,0.30339166666666806,0.10459999999999997,0.014317272727272727,5500,9.190761666666667,0.201112,9.25144,0.22149,0.7945
26.8,55,100,30,0.0,67.38,145.54,0.12656,0,0.8,0,0.0029121,12.893,0.26351,60641,65831.0,6.5404,298.11,90.841,0.77547,0.0,,35,,0.80059,0.19543,,9.372796666666668,0.54168,0,,0,0,1,0.2,1263.0,0.30339166666666806,0.10550000000000018,0.014556181818181819,5500,9.25144,0.221738,9.312118333333334,0.24241,0.78745
27.0,55,100,30,0.0,51.757,126.05,0.012656,0,0.8,0,0.0028428,12.896,0.28543,60652,65850.0,6.5549,298.05,76.28,0.7795,0.0,,35,,0.78604,0.19557,,9.433475000000001,0.54451,0,,0,0,1,0.2,1269.0,0.30339166666666806,0.10959999999999998,0.014291636363636362,5500,9.312118333333334,0.24272200000000002,9.372796666666668,0.26351,0.80059
27.2,55,100,30,0.51926,25.878,112.77,0.0012656,0,0.8,0,0.0028138,12.87,0.30762,60658,65863.0,6.5397,298.02,67.223,0.78349,0.0,,35,,0.77833,0.19565,,9.494153333333333,0.5473,0,,0,0,1,0.2,1275.0,0.3033916666666592,0.11094999999999994,0.014151454545454545,5500,9.372796666666668,0.264092,9.433475000000001,0.28543,0.78604
27.4,55,100,30,0.0,10.631,104.1,0.00012656,0,0.8,0,0.0028371,12.802,0.3298,60661,65874.0,6.5036,298.01,63.696,0.78752,0.0,,35,,0.79209,0.1955,,9.554831666666667,0.55012,0,,0,0,1,0.2,1281.0,0.30339166666666806,0.11089999999999989,0.014401636363636363,5500,9.433475,0.285754,9.494153333333333,0.30762,0.77833
